0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06666667,0.10000000,0.00000000,0.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.50000000,0.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30000000,0.00000000,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13333333,0.10000000,0.10000000,0.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.53333333,0.00000000,0.00000000,1.53333333,0.40000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20000000,0.00000000,0.33333333,0.86666667,0.00000000,0.00000000,0.83333333,0.00000000,0.00000000,0.10000000,0.00000000,0.50000000,0.16666667,0.00000000,0.06666667,0.16666667,0.00000000,0.00000000,0.00000000,0.60000000,0.00000000,0.00000000,0.46666667,0.00000000,0.00000000,0.00000000,0.00000000,0.60000000,0.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36666667,0.00000000,0.53333333,0.00000000,0.00000000,0.06666667,0.00000000,0.23333333,0.00000000,1.20000000,0.00000000,0.93333333,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06666667,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30000000,0.00000000,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30000000,0.10000000,0.23333333,0.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.60000000,0.00000000,0.00000000,0.00000000,0.66666667,0.00000000,0.00000000,1.53333333,1.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20000000,0.00000000,0.33333333,1.73333333,0.90000000,0.86666667,1.66666667,0.00000000,0.00000000,0.20000000,0.00000000,0.66666667,0.33333333,0.00000000,0.06666667,0.16666667,0.00000000,0.00000000,0.00000000,0.60000000,0.00000000,0.00000000,0.73333333,0.00000000,0.00000000,0.00000000,0.00000000,0.60000000,0.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26666667,0.36666667,0.83333333,1.40000000,0.00000000,0.00000000,1.26666667,0.00000000,0.23333333,0.00000000,2.40000000,0.10000000,1.86666667,0.00000000,1.60000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06666667,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30000000,0.00000000,0.13333333,0.36666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.73333333,0.10000000,0.23333333,0.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.73333333,0.00000000,0.46666667,0.00000000,1.03333333,0.00000000,0.00000000,1.53333333,1.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20000000,0.00000000,0.66666667,2.60000000,1.13333333,1.13333333,2.50000000,0.00000000,0.00000000,0.30000000,0.00000000,1.13333333,0.50000000,0.00000000,1.00000000,0.33333333,0.00000000,0.00000000,0.00000000,1.03333333,0.00000000,0.00000000,1.73333333,0.00000000,0.00000000,0.33333333,0.00000000,0.60000000,0.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13333333,0.00000000,0.00000000,0.63333333,0.36666667,0.83333333,1.73333333,0.00000000,0.00000000,1.26666667,0.00000000,0.23333333,0.00000000,3.60000000,0.10000000,2.80000000,0.00000000,2.40000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06666667,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30000000,0.00000000,0.13333333,0.36666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13333333,0.10000000,0.56666667,0.00000000,0.00000000,0.06666667,0.00000000,0.30000000,0.73333333,0.00000000,0.73333333,0.73333333,2.03333333,0.00000000,0.00000000,1.53333333,1.86666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66666667,0.00000000,1.96666667,3.46666667,1.33333333,1.50000000,3.33333333,0.00000000,0.00000000,0.40000000,0.00000000,1.13333333,0.66666667,0.00000000,1.00000000,0.73333333,0.00000000,0.00000000,0.00000000,1.03333333,0.00000000,0.00000000,1.73333333,0.00000000,0.00000000,0.33333333,0.00000000,0.60000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13333333,0.00000000,0.00000000,0.63333333,0.36666667,0.83333333,2.16666667,0.00000000,0.00000000,1.26666667,0.00000000,0.23333333,0.00000000,4.80000000,0.10000000,3.73333333,0.00000000,3.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06666667,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30000000,0.00000000,0.13333333,0.36666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13333333,0.10000000,0.56666667,0.00000000,0.00000000,0.16666667,0.00000000,0.30000000,0.73333333,0.00000000,0.73333333,0.73333333,2.03333333,0.00000000,0.00000000,1.53333333,1.86666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66666667,0.00000000,1.96666667,3.46666667,1.33333333,1.50000000,3.33333333,0.00000000,0.00000000,0.40000000,0.00000000,1.13333333,0.66666667,0.00000000,1.00000000,0.73333333,0.06666667,0.00000000,0.00000000,1.03333333,0.00000000,0.00000000,1.73333333,0.00000000,0.00000000,0.33333333,0.00000000,0.60000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13333333,0.00000000,0.00000000,0.63333333,0.36666667,0.83333333,2.16666667,0.00000000,0.00000000,1.26666667,0.00000000,0.23333333,0.00000000,4.80000000,0.10000000,3.73333333,0.00000000,3.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06666667,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30000000,0.00000000,0.13333333,0.36666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.13333333,0.10000000,0.56666667,0.00000000,0.00000000,0.16666667,0.00000000,0.30000000,0.73333333,0.00000000,0.73333333,0.73333333,2.03333333,0.00000000,0.00000000,1.53333333,1.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66666667,0.00000000,1.96666667,3.46666667,1.33333333,1.50000000,3.33333333,0.00000000,0.00000000,0.40000000,0.00000000,1.13333333,0.66666667,0.00000000,1.00000000,0.73333333,0.06666667,0.00000000,0.00000000,1.03333333,0.00000000,0.00000000,1.73333333,0.00000000,0.00000000,0.33333333,0.00000000,0.60000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13333333,0.00000000,0.00000000,0.63333333,0.36666667,0.83333333,2.16666667,0.00000000,0.00000000,1.26666667,0.00000000,0.23333333,0.00000000,4.80000000,0.10000000,3.73333333,0.00000000,3.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06666667,
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30000000,0.00000000,0.20000000,0.36666667,0.16666667,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.23333333,0.10000000,2.70000000,0.00000000,0.00000000,0.23333333,0.00000000,0.30000000,0.73333333,0.00000000,1.60000000,0.73333333,2.03333333,0.00000000,0.00000000,1.53333333,2.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.96666667,0.00000000,4.10000000,5.83333333,1.33333333,1.50000000,5.66666667,0.00000000,0.00000000,2.00000000,0.00000000,1.13333333,2.33333333,0.00000000,1.00000000,0.73333333,0.06666667,0.00000000,0.00000000,1.36666667,0.00000000,0.00000000,1.73333333,0.00000000,0.70000000,0.33333333,0.00000000,0.60000000,0.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10000000,0.13333333,0.00000000,0.00000000,0.63333333,0.36666667,0.83333333,2.73333333,0.00000000,0.00000000,1.26666667,0.00000000,0.53333333,0.00000000,7.50000000,0.10000000,6.16666667,0.00000000,5.50000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06666667,
